"term","estimate","std.error","statistic","p.value","age","cause","anio_def","coef","se"
"factor(anio_def)2019",0.933333333333602,1.57214215673944,0.593669808631874,0.554158899415897,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(anio_def)2020",-6.41594811550722,2.68789576371219,-2.38697802278102,0.0189897312917875,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(anio_def)2021",3.52127173677546,2.46739198126267,1.42712295554007,0.156857878820721,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(anio_def)2022",1.24441892118097,1.97824334968846,0.629052498206019,0.530840454813025,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(anio_def)2023",2.84890062022304,2.43052656182614,1.17213309451865,0.244105789135677,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(anio_def)2024",-0.679347461767366,2.14917228400425,-0.316097256056939,0.752629506216006,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)2",-3.39340229206633,2.17012479014857,-1.56368993500784,0.121250898709814,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)3",-2.19510224867032,2.21639056196689,-0.990395053262778,0.324523628642499,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)4",-2.70707111345019,2.0722038331713,-1.30637298807969,0.19461321436582,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)5",-2.28496459037647,2.35662040932653,-0.969593822294639,0.334737230368322,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)6",-0.674694668914412,3.12521859156664,-0.215887192894304,0.829543455294298,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)7",-0.959076820310946,2.83110672504742,-0.338763922894812,0.735543145427733,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)8",-4.2868882032666,2.01671499889396,-2.12567874271659,0.0361514035077872,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)9",-1.67673326394366,2.30144663239413,-0.728556222135555,0.468084353524803,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)10",-3.47831905378994,2.4932508452418,-1.39509390337842,0.166275093621339,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)11",-3.16425778323756,2.39279089959069,-1.3224129963796,0.189239255985882,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"factor(month)12",-3.74487568546536,2.94921402175567,-1.26978769863438,0.207294731304301,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2020",-1.2713395241761,0.494269433968847,-2.57215890120414,0.0116732825185428,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2021",-1.32055926922424,0.493458574511891,-2.67612994774786,0.00878719454722007,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2022",-1.29202311763866,0.490344788920335,-2.63492780352271,0.00984302716056986,"03.de 40 a 49 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2023",-1.3988211731719,0.461115633854864,-3.03355833216486,0.00312466381453812,"03.de 40 a 49 anios","diabetes",NA,NA,NA
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2015,1.32629378767688,0.493386498883988
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2016,NA,0.493386498883988
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2017,NA,0.493386498883988
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2018,NA,0.493386498883988
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2019,NA,0.493386498883988
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2020,0.0549542635007765,0.00939586222790639
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2021,0.00573451845263939,0.00278797133344129
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2022,0.0342706700382154,0.00972511050955545
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2023,-0.0725273854950226,0.0892180182661657
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","diabetes",2024,NA,0.493386498883988
"(Intercept)",-0.0924690222162717,0.113452210480755,-0.815048220078159,0.417104981810027,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"covid",0.00421128206110394,0.0194512422107774,0.21650453042894,0.829063663636085,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2016",0.0833333333333326,0.15206015446911,0.548028729973841,0.584971266525384,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2017",-0.0833333333333349,0.103474685733566,-0.805349953397367,0.422650249724957,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2018",0.0833333333333309,0.152753831386245,0.545540053411942,0.586674388273251,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2019",-3.26388999237121e-15,0.125858417171827,-2.59330290791374e-14,0.999999999999979,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2020",0.388179557373524,0.235636104143639,1.64736876288235,0.102821311296684,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2021",-0.0650732972894623,0.113521826117426,-0.573222784684166,0.567862660152987,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2022",0.328731260913858,0.197121350250468,1.66765934028031,0.0987116264715019,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2023",0.0130755580669201,0.153356622170401,0.0852624287224537,0.932234098215255,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(anio_def)2024",-0.0907030769402726,0.105542002920055,-0.859402649473856,0.39230480099399,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)2",0.168145249291804,0.124223628179329,1.35356897682195,0.179119778476245,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)3",0.0454154883314738,0.142870726069204,0.317878193671916,0.751282423889064,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)4",0.141123506575883,0.151913038379516,0.928975603946005,0.355281153638888,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)5",0.140985687081716,0.116523729035129,1.2099311294716,0.229339258540304,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)6",0.0420286999064799,0.1172935511333,0.358320636560109,0.720906822911622,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)7",0.140461446749907,0.140600811438136,0.999008791721728,0.320355189237382,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)8",0.238322137483521,0.151464529154199,1.57345180957118,0.118974174532992,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)9",-0.0668660362078616,0.0863814506493581,-0.774078644259935,0.440826841478787,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)10",0.127471589386553,0.164129922730125,0.776650517262181,0.439314955504715,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)11",-0.0815888306223427,0.0873839963718302,-0.933681612307725,0.35286035201058,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"factor(month)12",0.0141293286179983,0.113722037492675,0.124244420250635,0.901387053036618,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"covid:factor(anio_def)2020",-0.00453280364805183,0.0195264030702564,-0.232137154587187,0.816936127038012,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"covid:factor(anio_def)2021",-0.00424765663489652,0.0194632302133388,-0.218240065412445,0.827715162071797,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"covid:factor(anio_def)2022",-0.00560887840868733,0.019295537829331,-0.290682667583451,0.771934393821278,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
"covid:factor(anio_def)2023",-0.00658865625509061,0.0176416981173328,-0.373470638215792,0.709639152034203,"03.de 40 a 49 anios","alzheimer",NA,NA,NA
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2015,0.00421128206110394,0.0194512422107774
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2016,NA,0.0194512422107774
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2017,NA,0.0194512422107774
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2018,NA,0.0194512422107774
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2019,NA,0.0194512422107774
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2020,-0.00032152158694789,0.00074301527554768
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2021,-3.6374573792579e-05,6.72274226086734e-05
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2022,-0.00139759634758339,0.000891493390214108
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2023,-0.00237737419398666,0.0067232498077952
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","alzheimer",2024,NA,0.0194512422107774
"(Intercept)",0.241493256600025,0.521309237510865,0.46324377015282,0.644260414212912,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"covid",0.530377666501271,0.333063184598268,1.59242357314574,0.114646929884892,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2016",0.183333333333365,0.569984040792804,0.321646432553379,0.748434709850484,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2017",0.366666666666837,0.603276268503129,0.6077922932003,0.544790870317254,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2018",0.0500000000001892,0.504465109044756,0.0991148824838809,0.921258119718089,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2019",0.0666666666668766,0.654782063044173,0.101815047218817,0.919120353233347,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2020",-0.785094784309021,0.760280877418054,-1.03263781534955,0.304422943093411,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2021",-0.898817065319138,0.782387272988861,-1.1488135049609,0.253547785643289,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2022",-2.32593988953575,0.733578349816078,-3.17067684742728,0.00205375394721653,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2023",-1.96628274029533,0.602102204455961,-3.26569596613916,0.00152441947149431,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(anio_def)2024",-2.19482758304334,1.28968826910783,-1.7018279809288,0.092092952280949,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)2",-0.814433047831274,0.693035352426507,-1.17516811368961,0.242895616658813,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)3",-0.478116405140498,0.66478784137883,-0.719201488626569,0.473800973174193,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)4",0.149296037905726,0.739885709851197,0.201782567115335,0.840522748552359,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)5",-0.334517403679197,0.532076540857476,-0.628701658487144,0.5310691639357,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)6",-0.704856333643919,0.594294973345834,-1.18603785200409,0.238596631754775,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)7",0.352368883641135,0.561162960138898,0.627926126047088,0.531574906410867,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)8",-0.256261617656353,0.791021890557453,-0.323962738219241,0.7466859691202,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)9",-1.09338057405682,0.609207741658861,-1.79475817408289,0.075906443351916,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)10",-1.11120455444253,0.620822949783982,-1.78988962123449,0.0766916329013462,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)11",-0.528988301661214,0.860511278657234,-0.614737208891279,0.540213511259289,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"factor(month)12",0.322174238533562,0.62311968668644,0.517034279957975,0.60634667427041,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"covid:factor(anio_def)2020",-0.53212601168363,0.333443546019183,-1.59585038617906,0.113878895997459,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"covid:factor(anio_def)2021",-0.530712028256943,0.333107625553614,-1.59321488775562,0.114469209910011,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"covid:factor(anio_def)2022",-0.513645005740274,0.332522147080743,-1.54469412112737,0.125780361545841,"03.de 40 a 49 anios","metabolic",NA,NA,NA
"covid:factor(anio_def)2023",-0.497114137962651,0.328495936766033,-1.51330376520521,0.133557603993509,"03.de 40 a 49 anios","metabolic",NA,NA,NA
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2015,0.530377666501271,0.333063184598268
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2016,NA,0.333063184598268
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2017,NA,0.333063184598268
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2018,NA,0.333063184598268
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2019,NA,0.333063184598268
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2020,-0.00174834518235845,0.00226198764308275
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2021,-0.000334361755671586,0.00088928301361984
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2022,0.0167326607609967,0.00647731281442256
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2023,0.0332635285386205,0.0228918874806228
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","metabolic",2024,NA,0.333063184598268
"(Intercept)",-0.205738912920099,0.540649509753907,-0.38054027462958,0.704402993935419,"03.de 40 a 49 anios","anemia",NA,NA,NA
"covid",-0.136397075907219,0.201076383805663,-0.678334637443273,0.499226062971487,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2016",-0.483333333333331,0.538111713134811,-0.898202587930369,0.37137248766695,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2017",0.366666666666615,0.535178326659864,0.68512988736865,0.49494800546144,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2018",-0.450000000000104,0.477101195813429,-0.943196126836113,0.347998493468108,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2019",-0.0166666666667664,0.585757623379796,-0.0284531792699521,0.977361032016049,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2020",1.15478729127985,0.549230379757758,2.1025553826596,0.0381772679716884,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2021",0.590592057341365,0.522506894843236,1.13030481161125,0.261223647964076,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2022",0.428227560954059,0.617572937498722,0.693404025585148,0.48976587877095,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2023",1.70845469084234,0.68499717034404,2.49410474204479,0.0143741419260817,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(anio_def)2024",1.72202821617071,0.769016696694283,2.23925985426984,0.027497236002718,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)2",0.304935389192624,0.623901717515112,0.488755489257389,0.626153192840207,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)3",-0.193243728391807,0.641232703127329,-0.301362870997294,0.763803454860599,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)4",-0.230712745943881,0.581141335344907,-0.396999373322761,0.692267866452473,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)5",0.301948584084496,0.685610266137755,0.440408492984595,0.660652373809029,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)6",0.3922875314892,0.745831005660613,0.525973750771778,0.600145171286732,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)7",0.473731419726911,0.669038557381075,0.708077904480294,0.480648989940045,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)8",1.51754673670341,0.802327918539194,1.89142955347537,0.0616459409436026,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)9",0.750902515484736,0.609233192641478,1.2325371049286,0.220822370390442,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)10",1.18453863934412,0.797846342290992,1.48467013829098,0.140977008807989,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)11",-0.56303614126592,0.664017615742476,-0.847923500698633,0.398634504872907,"03.de 40 a 49 anios","anemia",NA,NA,NA
"factor(month)12",-0.0700312459205293,0.582869406395921,-0.120149119428924,0.904621454045584,"03.de 40 a 49 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2020",0.134512636485939,0.201297681094524,0.668227451774645,0.505625942204651,"03.de 40 a 49 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2021",0.136581819484892,0.201104867550791,0.679157203643501,0.498707143780754,"03.de 40 a 49 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2022",0.135304278967202,0.200533889448912,0.674720264684599,0.501509653919156,"03.de 40 a 49 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2023",0.122738647269172,0.194460541987247,0.631175075492801,0.529457850404504,"03.de 40 a 49 anios","anemia",NA,NA,NA
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2015,-0.136397075907219,0.201076383805663
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2016,NA,0.201076383805663
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2017,NA,0.201076383805663
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2018,NA,0.201076383805663
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2019,NA,0.201076383805663
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2020,-0.00188443942127992,0.00318028419223672
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2021,0.000184743577672924,0.000524215398392296
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2022,-0.00109279694001649,0.00250705115842744
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2023,-0.013658428638047,0.024593712554322
NA,NA,NA,NA,NA,"03.de 40 a 49 anios","anemia",2024,NA,0.201076383805663
"(Intercept)",-2.07562818371861e-14,6.6382389550865e-15,-3.12677533569077,0.00235228412762882,"04.de 50 a 59 anios","covid",NA,NA,NA
"covid",1,9.19516279302499e-16,1087528326043942,0,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2016",-4.54621387101403e-15,5.71631373982374e-15,-0.795305170068257,0.428439655898457,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2017",-4.54621387101402e-15,5.71631373982372e-15,-0.795305170068257,0.428439655898457,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2018",-4.54621387101404e-15,5.71631373982373e-15,-0.795305170068259,0.428439655898456,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2019",-4.54621387101403e-15,5.71631373982373e-15,-0.795305170068258,0.428439655898457,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2020",-4.34903536104636e-15,7.26725535385194e-15,-0.598442623698533,0.550983949287292,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2021",2.93510351060196e-14,1.68769769751071e-14,1.73911685423943,0.0852878997609209,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2022",-5.39162501914513e-15,5.61700263805211e-15,-0.959875821068665,0.339580232000198,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2023",-8.72108648181953e-15,6.03817095910786e-15,-1.44432586306037,0.151972335649066,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(anio_def)2024",-6.3971467298743e-15,6.51607992487626e-15,-0.981747738460372,0.328744245824245,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)2",1.05197465922132e-14,7.18350438853283e-15,1.46443101072035,0.146412698141086,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)3",4.97739046534694e-15,4.28451201343544e-15,1.16171700528293,0.24829176022425,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)4",1.27831684771375e-14,1.11896614182419e-14,1.14240887184467,0.25618563767604,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)5",3.46695144299129e-15,6.6211097035511e-15,0.523620903174563,0.601774564528466,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)6",-5.75684989835114e-15,8.51793441217793e-15,-0.675850460895858,0.500794983123668,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)7",2.14411681124984e-14,1.69396130673335e-14,1.26574131459034,0.2087339146063,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)8",1.18681507942246e-14,6.4002102945917e-15,1.85433763078902,0.0668261938436621,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)9",-2.58693676202309e-15,6.57557938019682e-15,-0.393415790829622,0.694903310944196,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)10",-3.52598526601304e-15,6.67735945514324e-15,-0.528050839512189,0.598708433857857,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)11",7.96741764257583e-15,8.45557217522346e-15,0.942268302779318,0.3484706929993,"04.de 50 a 59 anios","covid",NA,NA,NA
"factor(month)12",-1.87447100744823e-16,6.41315889285732e-15,-0.0292285134169361,0.976744307230501,"04.de 50 a 59 anios","covid",NA,NA,NA
"covid:factor(anio_def)2020",6.15713116725763e-16,9.21739910585296e-16,0.667990080124437,0.505776771856854,"04.de 50 a 59 anios","covid",NA,NA,NA
