"age","grupo_etario","anio_def","mes_def","obs","covid","resp","circ","diabetes","alzheimer","metabolic","anemia","fecha","month","pred","pred.lower","pred.upper","excess","post2021"
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"04",9617,0,2275,3190,186,72,92,38,2018-04-01,4,10251.85,9566.03053314192,10937.6694668581,-634.85000000002,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"05",11002,0,2482,3948,244,75,102,40,2018-05-01,5,11947.65,11261.8305331419,12633.4694668581,-945.650000000021,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"06",13026,0,3370,4615,255,84,149,46,2018-06-01,6,14031.85,13346.0305331419,14717.6694668581,-1005.85000000002,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"07",14457,0,3943,5202,301,113,122,52,2018-07-01,7,14871.85,14186.0305331419,15557.6694668581,-414.850000000024,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"08",14358,0,4045,5013,243,120,129,53,2018-08-01,8,13512.45,12826.6305331419,14198.2694668581,845.549999999977,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"09",12412,0,3611,4112,274,89,118,42,2018-09-01,9,12155.45,11469.6305331419,12841.2694668581,256.549999999977,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"10",11068,0,2761,3896,225,76,98,56,2018-10-01,10,11321.45,10635.6305331419,12007.2694668581,-253.450000000023,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"11",9917,0,2329,3449,208,72,112,39,2018-11-01,11,9981.25000000002,9295.43053314192,10667.0694668581,-64.2500000000236,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"12",10174,0,2237,3526,200,79,110,45,2018-12-01,12,10325.45,9639.63053314192,11011.2694668581,-151.450000000023,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"01",10109,0,2189,3413,219,78,128,59,2019-01-01,1,10138.1,9412.29689856382,10863.9031014362,-29.1000000000204,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"02",9124,0,1970,3053,182,80,125,50,2019-02-01,2,9126.50000000006,8400.6968985639,9852.30310143622,-2.50000000005821,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"03",9976,0,2155,3457,220,75,119,49,2019-03-01,3,10011.3,9285.49689856386,10737.1031014362,-35.300000000032,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"04",10192,0,2399,3588,209,84,113,38,2019-04-01,4,10217.3,9491.49689856385,10943.1031014362,-25.300000000032,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"05",11616,0,2746,4180,249,82,116,35,2019-05-01,5,11913.1,11187.2968985638,12638.9031014362,-297.100000000033,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"06",12898,0,3316,4526,253,111,128,43,2019-06-01,6,13997.3,13271.4968985638,14723.1031014362,-1099.30000000003,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"07",15440,0,4351,5331,321,109,127,51,2019-07-01,7,14837.3,14111.4968985639,15563.1031014362,602.699999999964,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"08",13836,0,3747,4739,295,102,121,54,2019-08-01,8,13477.9,12752.0968985639,14203.7031014362,358.099999999966,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"09",12250,0,3248,4026,238,92,124,34,2019-09-01,9,12120.9,11395.0968985639,12846.7031014362,129.099999999966,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"10",11510,0,2729,3976,207,101,104,49,2019-10-01,10,11286.9,10561.0968985639,12012.7031014362,223.099999999966,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"11",10044,0,2268,3345,181,81,92,47,2019-11-01,11,9946.70000000004,9220.89689856384,10672.5031014362,97.2999999999647,0
"07.de 80 anios y mas","07.de 80 anios y mas",2019,"12",10464,0,2192,3492,195,83,107,49,2019-12-01,12,10290.9,9565.09689856385,11016.7031014362,173.099999999966,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"01",9918,0,2068,3346,197,101,114,48,2020-01-01,1,10103.55,9315.60342168662,10891.4965783134,-185.550000000032,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"02",9380,0,2103,2950,164,69,92,36,2020-02-01,2,9091.95000000007,8304.00342168672,9879.89657831342,288.04999999993,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"03",10249,8,2406,3521,212,95,85,31,2020-03-01,3,9976.75000000004,9188.80342168667,10764.6965783134,272.249999999956,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"04",9859,123,2058,3612,235,88,79,28,2020-04-01,4,10182.75,9394.80342168665,10970.6965783134,-323.750000000044,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"05",10807,201,2110,4069,277,90,110,46,2020-05-01,5,11878.55,11090.6034216866,12666.4965783134,-1071.55000000004,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"06",11559,619,2301,4287,244,91,80,25,2020-06-01,6,13962.75,13174.8034216867,14750.6965783134,-2403.75000000004,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"07",14840,2011,2658,5370,270,124,105,49,2020-07-01,7,14802.75,14014.8034216867,15590.6965783134,37.2499999999527,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"08",15029,2850,2644,4821,304,114,85,41,2020-08-01,8,13443.35,12655.4034216867,14231.2965783134,1585.64999999995,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"09",15505,3943,2451,4600,326,107,88,28,2020-09-01,9,12086.35,11298.4034216867,12874.2965783134,3418.64999999995,0
"07.de 80 anios y mas","07.de 80 anios y mas",2020,"10",15276,4385,2354,4127,286,106,83,43,2020-10-01,10,11252.35,10464.4034216867,12040.2965783134,4023.64999999995,0
